event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),campaign_name,start_date,end_date,product_name,category,city
e7f270,STVSK-0,CAMP_SAN_01,P01,172,33% OFF,211,322,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
8c62ba,STVSK-0,CAMP_DIW_01,P01,172,33% OFF,161,265,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
4cd59b,STVSK-0,CAMP_SAN_01,P09,90,25% OFF,42,35,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
2e48c4,STVSK-0,CAMP_DIW_01,P09,110,50% OFF,50,76,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
0cc836,STVSK-0,CAMP_SAN_01,P05,55,25% OFF,18,14,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
0f184e,STVSK-0,CAMP_DIW_01,P05,55,25% OFF,89,80,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
413f48,STVSK-0,CAMP_SAN_01,P14,1020,BOGOF,61,234,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
9c2c14,STVSK-0,CAMP_DIW_01,P14,1020,BOGOF,29,97,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
e5d28d,STVSK-0,CAMP_SAN_01,P13,350,BOGOF,73,282,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
262ff3,STVSK-0,CAMP_DIW_01,P13,350,BOGOF,47,161,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
1b0022,STVSK-0,CAMP_SAN_01,P04,370,BOGOF,370,1457,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
6846a8,STVSK-0,CAMP_DIW_01,P04,290,25% OFF,201,174,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
434698,STVSK-0,CAMP_SAN_01,P12,62,50% OFF,39,63,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam
23ef05,STVSK-0,CAMP_DIW_01,P12,62,50% OFF,78,121,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam
17195,STCHE-4,CAMP_SAN_01,P11,190,50% OFF,45,64,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
9154f0,STCHE-4,CAMP_DIW_01,P11,190,50% OFF,91,123,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
86755e,STCHE-4,CAMP_SAN_01,P07,300,BOGOF,45,191,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Chennai
d6cc80,STCHE-4,CAMP_DIW_01,P07,300,BOGOF,61,236,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Chennai
ad783e,STCHE-4,CAMP_SAN_01,P10,50,25% OFF,30,25,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
cd36b2,STCHE-4,CAMP_DIW_01,P10,65,50% OFF,127,168,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
457639,STCHE-4,CAMP_SAN_01,P08,1190,BOGOF,54,222,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Chennai
d76198,STCHE-4,CAMP_DIW_01,P08,1190,BOGOF,54,213,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Chennai
141d98,STCHE-4,CAMP_SAN_01,P03,200,BOGOF,387,1695,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
07ee94,STCHE-4,CAMP_DIW_01,P03,156,25% OFF,369,332,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
6a7668,STCHE-4,CAMP_SAN_01,P15,3000,500 Cashback,112,321,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
59f792,STCHE-4,CAMP_DIW_01,P15,3000,500 Cashback,448,1545,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
400cab,STCHE-4,CAMP_SAN_01,P02,860,33% OFF,642,918,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
f8b6ac,STCHE-4,CAMP_DIW_01,P02,860,33% OFF,400,580,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
75f9b8,STCHE-4,CAMP_SAN_01,P06,415,25% OFF,27,22,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
fe4bf5,STCHE-4,CAMP_DIW_01,P06,415,25% OFF,91,80,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
acf9c2,STCHE-4,CAMP_SAN_01,P01,172,33% OFF,235,329,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
4fa17c,STCHE-4,CAMP_DIW_01,P01,172,33% OFF,327,503,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
be6ab1,STCHE-4,CAMP_SAN_01,P09,90,25% OFF,73,60,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
512d92,STCHE-4,CAMP_DIW_01,P09,110,50% OFF,87,115,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
93a29e,STCHE-4,CAMP_SAN_01,P05,55,25% OFF,28,22,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
fe2fe7,STCHE-4,CAMP_DIW_01,P05,55,25% OFF,127,115,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
bf49bf,STCHE-4,CAMP_SAN_01,P14,1020,BOGOF,111,473,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
a6276f,STCHE-4,CAMP_DIW_01,P14,1020,BOGOF,56,224,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
cfa879,STCHE-4,CAMP_SAN_01,P13,350,BOGOF,114,502,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
1e9a06,STCHE-4,CAMP_DIW_01,P13,350,BOGOF,84,338,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
aa96fc,STCHE-4,CAMP_SAN_01,P04,370,BOGOF,379,1603,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
465ef1,STCHE-4,CAMP_DIW_01,P04,290,25% OFF,304,273,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
65f085,STCHE-4,CAMP_SAN_01,P12,62,50% OFF,60,87,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
657a95,STCHE-4,CAMP_DIW_01,P12,62,50% OFF,126,168,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
4572a3,STCHE-1,CAMP_SAN_01,P11,190,50% OFF,48,55,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
e207f7,STCHE-1,CAMP_DIW_01,P11,190,50% OFF,77,83,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
46021e,STCHE-1,CAMP_SAN_01,P07,300,BOGOF,31,79,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Chennai
8fecef,STCHE-1,CAMP_DIW_01,P07,300,BOGOF,75,217,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Chennai
e8d896,STCHE-1,CAMP_SAN_01,P10,50,25% OFF,40,33,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
3d7dc9,STCHE-1,CAMP_DIW_01,P10,65,50% OFF,127,133,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
5aa413,STCHE-1,CAMP_SAN_01,P08,1190,BOGOF,43,109,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Chennai
380a4f,STCHE-1,CAMP_DIW_01,P08,1190,BOGOF,45,137,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Chennai
41d6bd,STCHE-1,CAMP_SAN_01,P03,200,BOGOF,424,1127,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
8937eb,STCHE-1,CAMP_DIW_01,P03,156,25% OFF,357,317,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
ee68d9,STCHE-1,CAMP_SAN_01,P15,3000,500 Cashback,136,242,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
e2f6b2,STCHE-1,CAMP_DIW_01,P15,3000,500 Cashback,316,859,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
5a4d9d,STCHE-1,CAMP_SAN_01,P02,860,33% OFF,468,599,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
eccfbe,STCHE-1,CAMP_DIW_01,P02,860,33% OFF,364,451,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
1a4a61,STCHE-1,CAMP_SAN_01,P06,415,25% OFF,36,29,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
0f3f34,STCHE-1,CAMP_DIW_01,P06,415,25% OFF,99,87,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
a692dc,STCHE-1,CAMP_SAN_01,P01,172,33% OFF,270,340,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
830e9a,STCHE-1,CAMP_DIW_01,P01,172,33% OFF,325,396,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
ec3591,STCHE-1,CAMP_SAN_01,P09,90,25% OFF,79,63,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
77c6d5,STCHE-1,CAMP_DIW_01,P09,110,50% OFF,59,67,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
38bf1b,STCHE-1,CAMP_SAN_01,P05,55,25% OFF,30,25,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
ad1849,STCHE-1,CAMP_DIW_01,P05,55,25% OFF,119,107,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
e12c11,STCHE-1,CAMP_SAN_01,P14,1020,BOGOF,112,294,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
c5f80e,STCHE-1,CAMP_DIW_01,P14,1020,BOGOF,43,125,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
8cd1ec,STCHE-1,CAMP_SAN_01,P13,350,BOGOF,124,324,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
7d3d63,STCHE-1,CAMP_DIW_01,P13,350,BOGOF,68,205,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
2fe1bb,STCHE-1,CAMP_SAN_01,P04,370,BOGOF,460,1168,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
8481be,STCHE-1,CAMP_DIW_01,P04,290,25% OFF,327,287,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
bf2632,STCHE-1,CAMP_SAN_01,P12,62,50% OFF,57,66,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
669d35,STCHE-1,CAMP_DIW_01,P12,62,50% OFF,108,124,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
e621c9,STMLR-0,CAMP_SAN_01,P11,190,50% OFF,27,39,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mangalore
daff65,STMLR-0,CAMP_DIW_01,P11,190,50% OFF,35,45,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mangalore
9e2de4,STMLR-0,CAMP_SAN_01,P07,300,BOGOF,21,54,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Mangalore
0eb526,STMLR-0,CAMP_DIW_01,P07,300,BOGOF,38,113,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Mangalore
7634c0,STMLR-0,CAMP_SAN_01,P10,50,25% OFF,15,12,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mangalore
26322a,STMLR-0,CAMP_DIW_01,P10,65,50% OFF,52,71,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mangalore
fc8d10,STMLR-0,CAMP_SAN_01,P08,1190,BOGOF,27,70,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Mangalore
34a266,STMLR-0,CAMP_DIW_01,P08,1190,BOGOF,24,70,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Mangalore
6.24E+11,STMLR-0,CAMP_SAN_01,P03,200,BOGOF,206,541,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Mangalore
7d6e2a,STMLR-0,CAMP_DIW_01,P03,156,25% OFF,166,146,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Mangalore
eb4f04,STMLR-0,CAMP_SAN_01,P15,3000,500 Cashback,54,89,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Mangalore
873333,STMLR-0,CAMP_DIW_01,P15,3000,500 Cashback,196,509,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Mangalore
4a77da,STMLR-0,CAMP_SAN_01,P02,860,33% OFF,243,332,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mangalore
74657,STMLR-0,CAMP_DIW_01,P02,860,33% OFF,194,271,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mangalore
e60b61,STMLR-0,CAMP_SAN_01,P06,415,25% OFF,15,12,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Mangalore
fdd666,STMLR-0,CAMP_DIW_01,P06,415,25% OFF,38,33,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Mangalore
029ff8,STMLR-0,CAMP_SAN_01,P01,172,33% OFF,169,236,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mangalore
18a68a,STMLR-0,CAMP_DIW_01,P01,172,33% OFF,173,250,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mangalore
cd4c5a,STMLR-0,CAMP_SAN_01,P09,90,25% OFF,34,28,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mangalore
626cb9,STMLR-0,CAMP_DIW_01,P09,110,50% OFF,36,48,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mangalore
8b751b,STMLR-0,CAMP_SAN_01,P05,55,25% OFF,15,12,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mangalore
8e6ee5,STMLR-0,CAMP_DIW_01,P05,55,25% OFF,52,45,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mangalore
177b80,STMLR-0,CAMP_SAN_01,P14,1020,BOGOF,37,96,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Mangalore
361cfb,STMLR-0,CAMP_DIW_01,P14,1020,BOGOF,22,69,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Mangalore
b17786,STMLR-0,CAMP_SAN_01,P13,350,BOGOF,63,163,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mangalore
d2dc77,STMLR-0,CAMP_DIW_01,P13,350,BOGOF,40,119,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mangalore
4692bf,STMLR-0,CAMP_SAN_01,P04,370,BOGOF,267,731,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mangalore
4d3722,STMLR-0,CAMP_DIW_01,P04,290,25% OFF,175,150,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mangalore
b76614,STMLR-0,CAMP_SAN_01,P12,62,50% OFF,33,47,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mangalore
693b77,STMLR-0,CAMP_DIW_01,P12,62,50% OFF,70,88,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mangalore
73564c,STBLR-5,CAMP_SAN_01,P11,190,50% OFF,43,63,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru
61f82c,STBLR-5,CAMP_DIW_01,P11,190,50% OFF,63,81,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru
2eb400,STBLR-5,CAMP_SAN_01,P07,300,BOGOF,52,207,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Bengaluru
66c422,STBLR-5,CAMP_DIW_01,P07,300,BOGOF,66,227,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Bengaluru
d1ceaf,STBLR-5,CAMP_SAN_01,P10,50,25% OFF,36,29,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru
c74866,STBLR-5,CAMP_DIW_01,P10,65,50% OFF,115,151,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru
57576d,STBLR-5,CAMP_SAN_01,P08,1190,BOGOF,49,194,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Bengaluru
8c13bb,STBLR-5,CAMP_DIW_01,P08,1190,BOGOF,47,159,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Bengaluru
f3ac85,STBLR-5,CAMP_SAN_01,P03,200,BOGOF,348,1350,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru
a34aa4,STBLR-5,CAMP_DIW_01,P03,156,25% OFF,369,332,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru
d3d442,STBLR-5,CAMP_SAN_01,P15,3000,500 Cashback,166,396,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru
6b74c8,STBLR-5,CAMP_DIW_01,P15,3000,500 Cashback,379,1095,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru
b7286f,STBLR-5,CAMP_SAN_01,P02,860,33% OFF,507,704,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru
e5e244,STBLR-5,CAMP_DIW_01,P02,860,33% OFF,351,526,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru
fc2f67,STBLR-5,CAMP_SAN_01,P06,415,25% OFF,34,27,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru
df5c15,STBLR-5,CAMP_DIW_01,P06,415,25% OFF,101,90,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru
406a98,STBLR-5,CAMP_SAN_01,P01,172,33% OFF,264,361,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru
371e1a,STBLR-5,CAMP_DIW_01,P01,172,33% OFF,322,483,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru
3100ef,STBLR-5,CAMP_SAN_01,P09,90,25% OFF,67,56,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru
8d20b8,STBLR-5,CAMP_DIW_01,P09,110,50% OFF,75,95,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru
df380c,STBLR-5,CAMP_SAN_01,P05,55,25% OFF,25,21,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru
311946,STBLR-5,CAMP_DIW_01,P05,55,25% OFF,119,107,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru
59effd,STBLR-5,CAMP_SAN_01,P14,1020,BOGOF,97,380,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru
e74698,STBLR-5,CAMP_DIW_01,P14,1020,BOGOF,43,144,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru
792708,STBLR-5,CAMP_SAN_01,P13,350,BOGOF,115,445,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru
8dca75,STBLR-5,CAMP_DIW_01,P13,350,BOGOF,71,248,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru
726ac4,STBLR-5,CAMP_SAN_01,P04,370,BOGOF,454,1756,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru
68a7bc,STBLR-5,CAMP_DIW_01,P04,290,25% OFF,322,276,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru
5e0a8c,STBLR-5,CAMP_SAN_01,P12,62,50% OFF,55,77,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru
fb9e95,STBLR-5,CAMP_DIW_01,P12,62,50% OFF,141,179,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru
5f2bb8,STBLR-8,CAMP_SAN_01,P11,190,50% OFF,45,62,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru
02ebe9,STBLR-8,CAMP_DIW_01,P11,190,50% OFF,66,88,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru
c134bb,STBLR-8,CAMP_SAN_01,P07,300,BOGOF,51,205,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Bengaluru
e0a83a,STBLR-8,CAMP_DIW_01,P07,300,BOGOF,63,221,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Bengaluru
6edb42,STBLR-8,CAMP_SAN_01,P10,50,25% OFF,36,26,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru
52ec61,STBLR-8,CAMP_DIW_01,P10,65,50% OFF,133,172,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru
99482c,STBLR-8,CAMP_SAN_01,P08,1190,BOGOF,42,161,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Bengaluru
8a219d,STBLR-8,CAMP_DIW_01,P08,1190,BOGOF,64,218,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Bengaluru
4dcb0e,STBLR-8,CAMP_SAN_01,P03,200,BOGOF,360,1414,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru
a21f91,STBLR-8,CAMP_DIW_01,P03,156,25% OFF,393,322,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru
fe1a8b,STBLR-8,CAMP_SAN_01,P15,3000,500 Cashback,126,278,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru
fd2628,STBLR-8,CAMP_DIW_01,P15,3000,500 Cashback,437,1306,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru
096adc,STBLR-8,CAMP_SAN_01,P02,860,33% OFF,441,626,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru
32c24e,STBLR-8,CAMP_DIW_01,P02,860,33% OFF,392,568,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru
ac0db6,STBLR-8,CAMP_SAN_01,P06,415,25% OFF,22,16,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru
77c2be,STBLR-8,CAMP_DIW_01,P06,415,25% OFF,78,62,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru
a0a2ec,STBLR-8,CAMP_SAN_01,P01,172,33% OFF,346,491,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru
